cell_id,cell
1438,H09_145
1439,H09_146
1440,H09_157
1441,H09_153
1442,H09_162
1443,H09_143
1444,H09_135
1445,H09_142
1446,H09_130
1447,H09_167
1448,H09_150
1449,H09_166
1450,H09_163
1451,H09_149
1452,H09_168
1453,H09_172
1454,H09_154
1455,H09_159
1456,H09_155
1457,H09_160
1458,H09_164
1459,H09_171
1460,H09_165
1461,H09_176
1462,H09_197
1463,H09_185
1464,H09_199
1465,H09_180
1466,H09_179
1467,H09_177
1468,H09_186
1469,H09_192
1470,H09_182
1471,H09_175
1472,H09_174
1473,H09_181
1474,H09_196
1475,H09_194
1476,H09_200
1477,H08_27
1478,H08_10
1479,H08_17
1480,H08_20
1481,H08_5
1482,H08_33
1483,H08_50
1484,H08_34
1485,H08_46
1486,H08_59
1487,H08_52
1488,H08_60
1489,H08_68
1490,H08_73
1491,H08_67
1492,H08_63
1493,H08_91
1494,H08_114
1495,H08_124
1496,H08_140
1497,H08_132
1498,J09_1
1499,J09_7
1500,J09_0
1501,J09_8
1502,J09_10
1503,J09_9
1504,J09_4
1505,J09_11
1506,J09_32
1507,J09_36
1508,J09_31
1509,J09_16
1510,J09_38
1511,J09_37
1512,J09_45
1513,J09_48
1514,J09_46
1515,J09_49
1516,J09_51
1517,J09_3
1518,J09_66
1519,J09_77
1520,J09_58
1521,J09_70
1522,J09_81
1523,J09_78
1524,J09_76
1525,J09_87
1526,J09_89
1527,J09_88
1528,J09_95
1529,J09_90
1530,J09_97
1531,J09_101
1532,J09_96
1533,J09_100
1534,J09_108
1535,J09_113
1536,I08_0
1537,I08_9
1538,I08_7
1539,I08_23
1540,I08_15
1541,I08_16
1542,I08_8
1543,I08_40
1544,I08_10
1545,I08_5
1546,I08_30
1547,I08_20
1548,I08_12
1549,I08_19
1550,I08_13
1551,I08_11
1552,I08_6
1553,I08_1
1554,I08_26
1555,I08_4
1556,I08_3
1557,I08_21
1558,I08_25
1559,I08_14
1560,I08_24
1561,I08_27
1562,I08_18
1563,I08_29
1564,I08_50
1565,I08_35
1566,I08_73
1567,I08_34
1568,I08_52
1569,I08_48
1570,I08_31
1571,I08_47
1572,I08_43
1573,I08_42
1574,I08_38
1575,I08_45
1576,I08_62
1577,I08_41
1578,I08_81
1579,I08_49
1580,I08_60
1581,I08_76
1582,I08_57
1583,I08_51
1584,I08_32
1585,I08_64
1586,I08_61
1587,I08_77
1588,I08_70
1589,I08_67
1590,I08_72
1591,I08_69
1592,I08_66
1593,I08_78
1594,I08_82
1595,I08_89
1596,I08_85
1597,I08_83
1598,I08_65
1599,I08_68
1600,I08_87
1601,I08_80
1602,I08_92
1603,I08_98
1604,I08_86
1605,I08_104
1606,I08_95
1607,I08_94
1608,I08_90
1609,I08_79
1610,I08_111
1611,I08_106
1612,I08_96
1613,I08_108
1614,I08_102
1615,I08_101
1616,I08_114
1617,I08_105
1618,I08_107
1619,I08_123
1620,I08_109
1621,I08_117
1622,I08_115
1623,I08_125
1624,I08_112
1625,I08_129
1626,I08_120
1627,I08_134
1628,I08_100
1629,I08_118
1630,I08_132
1631,I08_131
1632,I08_130
1633,I08_121
