cell_id,cell
794,J05_187
795,J05_2
796,J05_97
797,J05_34
798,J05_75
799,J05_50
800,J05_40
801,J05_63
802,J05_141
803,J05_81
804,J05_114
805,J05_49
806,J05_73
807,J05_41
808,J05_181
809,J05_56
810,J05_92
811,J05_0
812,J05_133
813,J05_42
814,J05_26
815,J05_54
816,J05_32
817,J05_7
818,J05_100
819,J05_89
820,J05_28
821,J05_6
822,J05_53
823,J05_110
824,J05_79
825,J05_148
826,J05_70
827,J05_24
828,J05_83
829,J05_199
830,J05_48
831,J05_61
832,J05_1
833,J05_65
834,J05_19
835,J05_159
836,J05_119
837,J05_17
838,J05_146
839,J05_184
840,J05_11
841,J05_117
842,J05_91
843,J05_98
844,J05_69
845,J05_5
846,J05_16
847,J05_169
848,J05_210
849,J05_103
850,J05_109
851,J05_182
852,J05_71
853,J05_107
854,J05_78
855,J05_9
856,J05_76
857,J05_55
858,J05_115
859,J05_166
860,J05_160
861,J05_158
862,J05_59
863,J05_57
864,J05_177
865,J05_104
866,J05_136
867,J05_234
868,J05_179
869,J05_39
870,J05_215
871,J05_196
872,J05_96
873,J05_145
874,J05_87
875,J05_211
876,J05_152
877,J05_200
878,J05_36
879,J05_195
880,J05_138
881,J05_102
882,J05_144
883,J05_188
884,J05_165
885,J05_171
886,J05_206
887,J05_176
888,J05_51
889,J05_216
890,J05_31
891,J05_208
892,J05_14
893,J05_205
894,J05_222
895,J05_218
896,J05_220
897,J05_233
898,J05_228
899,J05_214
900,J05_257
901,J05_252
902,J05_201
903,J05_125
904,J05_203
905,J05_231
906,J05_260
907,J05_230
908,J05_251
909,J05_253
910,J05_213
911,J05_247
912,J05_240
913,J05_244
914,J05_268
915,J05_245
916,J05_239
917,J05_259
918,J05_238
919,J05_279
920,J05_263
921,J05_267
922,J05_278
923,J05_256
924,J05_232
925,J05_261
926,J05_249
927,J05_275
928,J05_72
929,J05_242
930,J05_270
931,J05_255
932,J05_281
933,J05_241
934,J05_277
935,J05_264
936,J05_212
937,J05_294
938,J05_276
939,J05_273
940,J05_309
941,J05_289
942,J05_287
943,J05_298
944,J05_297
945,J05_272
946,J05_248
947,J05_308
948,J05_299
949,J05_296
950,J05_314
951,J05_313
952,J05_292
953,J05_311
954,J05_328
955,J05_342
956,J05_312
957,J05_327
958,J05_332
959,J05_304
960,J05_320
961,J05_310
962,J05_321
963,J05_333
964,J05_282
965,J05_343
966,J05_307
967,J05_329
968,J05_344
969,J05_337
970,J05_323
971,J05_369
972,J05_357
973,J05_340
974,J05_301
975,J05_352
976,J05_334
977,J05_346
978,J05_379
979,J05_341
980,J05_339
981,J05_336
982,J05_364
983,J05_330
984,J05_354
985,J05_394
986,J05_350
987,J05_348
988,J05_351
989,J05_371
990,J05_356
991,J05_353
992,J05_355
993,J05_366
994,J05_375
995,J05_377
996,J05_380
997,J05_378
998,J05_362
999,J05_391
1000,J05_383
1001,J05_374
1002,J05_367
1003,J05_376
1004,J05_398
1005,J05_349
1006,J05_396
1007,J05_390
1008,J05_395
1009,J05_388
1010,J05_387
1011,J05_389
1012,J05_411
1013,J05_386
1014,J05_405
1015,J05_414
1016,J05_402
1017,J05_410
1018,J05_392
1019,J05_363
1020,J05_408
1021,J05_418
1022,J05_409
1023,J05_384
1024,J05_406
1025,J05_417
1026,J05_431
1027,J05_425
1028,J05_432
1029,J05_393
1030,J03_36
1031,J03_32
1032,J03_39
1033,J03_12
1034,J03_55
1035,J03_26
1036,J03_80
1037,J03_18
1038,J03_71
1039,J03_47
1040,J03_20
1041,J03_43
1042,J03_61
1043,J03_0
1044,J03_113
1045,J03_68
1046,J03_52
1047,J03_60
1048,J03_38
1049,J03_53
1050,J03_103
1051,J03_100
1052,J03_50
1053,J03_29
1054,J03_54
1055,J03_44
1056,J03_8
1057,J03_10
1058,J03_72
1059,J03_7
1060,J03_9
1061,J03_59
1062,J03_35
1063,J03_23
1064,J03_13
1065,J03_16
1066,J03_82
1067,J03_45
1068,J03_65
1069,J03_81
1070,J03_102
1071,J03_6
1072,J03_17
1073,J03_21
1074,J03_11
1075,J03_25
1076,J03_64
1077,J03_15
1078,J03_95
1079,J03_77
1080,J03_110
1081,J03_91
1082,J03_58
1083,J03_24
1084,J03_73
1085,J03_63
1086,J03_84
1087,J03_101
1088,J03_79
1089,J03_49
1090,J03_123
1091,J03_117
1092,J03_111
1093,J03_122
1094,J03_126
1095,J03_115
1096,J03_106
1097,J03_137
1098,J03_62
1099,J03_141
1100,J03_136
1101,J03_138
1102,J03_132
1103,J03_144
1104,J03_130
1105,J03_155
1106,J03_4
1107,J03_140
1108,J03_143
1109,J03_152
1110,J03_158
1111,J03_153
1112,J03_176
1113,J03_174
1114,J03_161
1115,J03_168
1116,J03_166
1117,J03_171
1118,J03_182
1119,J03_167
1120,J03_170
1121,J03_203
1122,J03_188
1123,J03_179
1124,J03_184
1125,J03_175
1126,J03_129
1127,J03_177
1128,J03_186
1129,J03_187
1130,J03_169
1131,J03_192
1132,J03_196
