point_id,cell_id,cell_type
211134,1403,unassigned
211135,1403,unassigned
211136,2834,Excitatory_Neuron
211137,2834,Excitatory_Neuron
211138,2838,Astro-Epen
211139,2833,OPC-Oligo
211140,1403,unassigned
211141,1403,unassigned
211142,1403,unassigned
211143,1403,unassigned
211144,1403,unassigned
211145,1403,unassigned
211146,1403,unassigned
211147,1403,unassigned
211148,1403,unassigned
211149,2838,Astro-Epen
211150,2833,OPC-Oligo
211151,1403,unassigned
211152,1403,unassigned
211153,1403,unassigned
211154,1403,unassigned
211155,1403,unassigned
211156,2834,Excitatory_Neuron
211157,2833,OPC-Oligo
211158,1403,unassigned
211159,1403,unassigned
211160,1403,unassigned
211161,1403,unassigned
211162,1403,unassigned
211163,2835,unassigned
211164,2833,OPC-Oligo
211165,2832,unassigned
211166,1403,unassigned
211167,1403,unassigned
211168,1403,unassigned
211169,1403,unassigned
211170,1403,unassigned
211171,1403,unassigned
211172,1403,unassigned
211173,1403,unassigned
211174,1403,unassigned
211175,1403,unassigned
211176,1403,unassigned
211177,1403,unassigned
211178,1403,unassigned
211179,1403,unassigned
211180,2834,Excitatory_Neuron
211181,2833,OPC-Oligo
211182,1403,unassigned
211183,1403,unassigned
211184,2840,unassigned
211185,1403,unassigned
211186,1403,unassigned
211187,1403,unassigned
211188,2834,Excitatory_Neuron
211189,1403,unassigned
211190,1403,unassigned
211191,2840,unassigned
211192,1403,unassigned
211193,1403,unassigned
211194,1403,unassigned
211195,1403,unassigned
211196,1403,unassigned
211197,2833,OPC-Oligo
211198,1403,unassigned
211199,1403,unassigned
211200,1403,unassigned
211201,1403,unassigned
211202,1403,unassigned
211203,1403,unassigned
211204,1403,unassigned
211205,1403,unassigned
211206,1403,unassigned
211207,2833,OPC-Oligo
211208,1403,unassigned
211209,2851,unassigned
211210,1403,unassigned
211211,1403,unassigned
211212,1403,unassigned
211213,1403,unassigned
211214,1403,unassigned
211215,1403,unassigned
211216,1403,unassigned
211217,1403,unassigned
211218,2835,unassigned
211219,2833,OPC-Oligo
211220,2835,unassigned
211221,2832,unassigned
211222,2855,unassigned
211223,1403,unassigned
211224,1403,unassigned
211225,1403,unassigned
211226,2834,Excitatory_Neuron
211227,1403,unassigned
211228,1403,unassigned
211229,1403,unassigned
211230,1403,unassigned
211231,2838,Astro-Epen
211232,1403,unassigned
211233,1403,unassigned
211234,1403,unassigned
211235,1403,unassigned
211236,1403,unassigned
211237,2835,unassigned
211238,1403,unassigned
211239,2851,unassigned
211240,1403,unassigned
211241,1403,unassigned
211242,2834,Excitatory_Neuron
211243,1403,unassigned
211244,1403,unassigned
211245,2855,unassigned
211246,1403,unassigned
211247,1403,unassigned
211248,1403,unassigned
211249,2834,Excitatory_Neuron
211250,2835,unassigned
211251,2833,OPC-Oligo
211252,2833,OPC-Oligo
211253,1403,unassigned
211254,1403,unassigned
211255,1403,unassigned
211256,1403,unassigned
211257,1403,unassigned
211258,2838,Astro-Epen
211259,2832,unassigned
211260,1403,unassigned
211261,1403,unassigned
211262,2851,unassigned
211263,2840,unassigned
211264,1403,unassigned
211265,1403,unassigned
211266,1403,unassigned
211267,2834,Excitatory_Neuron
211268,2840,unassigned
211269,1403,unassigned
211270,2834,Excitatory_Neuron
211271,1403,unassigned
211272,1403,unassigned
211273,1403,unassigned
211274,1403,unassigned
211275,1403,unassigned
211276,1403,unassigned
211277,1403,unassigned
211278,2834,Excitatory_Neuron
211279,2834,Excitatory_Neuron
211280,1403,unassigned
211281,1403,unassigned
211282,1403,unassigned
211283,1403,unassigned
211284,1403,unassigned
211285,2851,unassigned
211286,1403,unassigned
211287,2834,Excitatory_Neuron
211288,1403,unassigned
211289,1403,unassigned
211290,1403,unassigned
211291,1403,unassigned
211292,1403,unassigned
211293,1403,unassigned
211294,1403,unassigned
211295,2833,OPC-Oligo
211296,2840,unassigned
211297,1403,unassigned
211298,1403,unassigned
211299,1403,unassigned
211300,2834,Excitatory_Neuron
211301,2838,Astro-Epen
211302,2833,OPC-Oligo
211303,1403,unassigned
211304,1403,unassigned
211305,1403,unassigned
211306,2835,unassigned
211307,1403,unassigned
211308,2851,unassigned
211309,1403,unassigned
211310,1403,unassigned
211311,1403,unassigned
211312,1403,unassigned
211313,2834,Excitatory_Neuron
211314,1403,unassigned
211315,2832,unassigned
211316,1403,unassigned
211317,1403,unassigned
211318,1403,unassigned
211319,1403,unassigned
211320,1403,unassigned
211321,1403,unassigned
211322,1403,unassigned
211323,1403,unassigned
211324,2838,Astro-Epen
211325,1403,unassigned
211326,1403,unassigned
211327,1403,unassigned
211328,1403,unassigned
211329,1403,unassigned
211330,2834,Excitatory_Neuron
211331,2838,Astro-Epen
211332,2833,OPC-Oligo
211333,1403,unassigned
211334,1403,unassigned
211335,1403,unassigned
211336,1403,unassigned
211337,1403,unassigned
211338,2851,unassigned
211339,1403,unassigned
211340,1403,unassigned
211341,1403,unassigned
211342,1403,unassigned
211343,1403,unassigned
211344,2834,Excitatory_Neuron
211345,1403,unassigned
211346,1403,unassigned
211347,1403,unassigned
211348,1403,unassigned
211349,1403,unassigned
211350,1403,unassigned
211351,1403,unassigned
211352,1403,unassigned
211353,1403,unassigned
211354,1403,unassigned
211355,1403,unassigned
211356,1403,unassigned
211357,1403,unassigned
211358,1403,unassigned
211359,2833,OPC-Oligo
211360,1403,unassigned
211361,1403,unassigned
211362,1403,unassigned
211363,1403,unassigned
211364,2834,Excitatory_Neuron
211365,2838,Astro-Epen
211366,1403,unassigned
211367,1403,unassigned
211368,1403,unassigned
211369,1403,unassigned
211370,2833,OPC-Oligo
211371,1403,unassigned
211372,1403,unassigned
211373,1403,unassigned
211374,1403,unassigned
211375,1403,unassigned
211376,1403,unassigned
211377,1403,unassigned
211378,2834,Excitatory_Neuron
211379,1403,unassigned
211380,1403,unassigned
211381,2835,unassigned
211382,1403,unassigned
211383,1403,unassigned
211384,1403,unassigned
211385,1403,unassigned
211386,1403,unassigned
211387,1403,unassigned
211388,1403,unassigned
211389,2834,Excitatory_Neuron
211390,1403,unassigned
211391,2838,Astro-Epen
211392,1403,unassigned
211393,1403,unassigned
211394,1403,unassigned
211395,1403,unassigned
211396,1403,unassigned
211397,1403,unassigned
211398,1403,unassigned
211399,2838,Astro-Epen
211400,2833,OPC-Oligo
211401,2833,OPC-Oligo
211402,1403,unassigned
211403,1403,unassigned
211404,1403,unassigned
211405,1403,unassigned
211406,1403,unassigned
211407,1403,unassigned
211408,1403,unassigned
211409,1403,unassigned
211410,1403,unassigned
211411,1403,unassigned
211412,1403,unassigned
211413,1403,unassigned
211414,2835,unassigned
211415,2835,unassigned
211416,2834,Excitatory_Neuron
211417,1403,unassigned
211418,1403,unassigned
211419,2834,Excitatory_Neuron
211420,2838,Astro-Epen
211421,1403,unassigned
211422,1403,unassigned
211423,1403,unassigned
211424,1403,unassigned
211425,1403,unassigned
211426,1403,unassigned
211427,1403,unassigned
211428,1403,unassigned
211429,1403,unassigned
211430,1403,unassigned
211431,1403,unassigned
211432,1403,unassigned
211433,2833,OPC-Oligo
211434,2833,OPC-Oligo
211435,2833,OPC-Oligo
211436,1403,unassigned
211437,1403,unassigned
211438,1403,unassigned
211439,1403,unassigned
211440,2840,unassigned
211441,1403,unassigned
211442,1403,unassigned
211443,1403,unassigned
211444,1403,unassigned
211445,1403,unassigned
211446,1403,unassigned
211447,1403,unassigned
211448,1403,unassigned
211449,1403,unassigned
211450,1403,unassigned
211451,1403,unassigned
211452,1403,unassigned
211453,1403,unassigned
211454,1403,unassigned
211455,1403,unassigned
